ano,sigla_uf,id_municipio,id_municipio_tse,situacao_biometria,zona,secao,genero,estado_civil,grupo_idade,instrucao,eleitores,eleitores_biometria,eleitores_deficiencia,eleitores_inclusao_nome_social
2022,PB,2507507,20516,biometrico,70,347,feminino,solteiro(a),18 anos,ensino medio completo,2,0,0,0
2022,PB,2507507,20516,biometrico,76,328,masculino,solteiro(a),17 anos,ensino medio completo,1,0,0,0
2022,PB,2507507,20516,biometrico,1,40,feminino,solteiro(a),18 anos,ensino medio incompleto,3,0,0,0
2022,PB,2507507,20516,biometrico,1,40,feminino,solteiro(a),17 anos,ensino medio completo,2,0,0,0
2022,PB,2507507,20516,biometrico,77,115,feminino,solteiro(a),17 anos,ensino medio incompleto,4,0,0,0
2022,PB,2507507,20516,biometrico,76,186,masculino,solteiro(a),20 anos,ensino medio completo,1,0,0,0
2022,PB,2507507,20516,biometrico,1,71,feminino,solteiro(a),17 anos,ensino fundamental completo,1,0,0,0
2022,PB,2507507,20516,biometrico,77,66,feminino,solteiro(a),17 anos,ensino fundamental completo,1,0,0,0
2022,PB,2507507,20516,biometrico,76,400,feminino,solteiro(a),17 anos,ensino fundamental incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,76,128,masculino,solteiro(a),19 anos,ensino medio completo,1,0,0,0
2022,PB,2507507,20516,biometrico,77,317,feminino,solteiro(a),20 anos,ensino fundamental completo,1,0,0,0
2022,PB,2507507,20516,biometrico,77,244,masculino,solteiro(a),35 a 39 anos,analfabeto,1,0,1,0
2022,PB,2507507,20516,biometrico,1,276,masculino,solteiro(a),20 anos,ensino medio completo,1,0,0,0
2022,PB,2507507,20516,biometrico,64,8,masculino,solteiro(a),60 a 64 anos,analfabeto,1,0,0,0
2022,PB,2507507,20516,biometrico,77,298,feminino,solteiro(a),19 anos,ensino medio completo,1,0,0,0
2022,PB,2507507,20516,biometrico,77,298,masculino,solteiro(a),45 a 49 anos,analfabeto,1,0,1,0
2022,PB,2507507,20516,biometrico,64,116,masculino,solteiro(a),35 a 39 anos,le e escreve,1,0,0,0
2022,PB,2507507,20516,biometrico,77,298,masculino,solteiro(a),18 anos,ensino medio completo,1,0,0,0
2022,PB,2507507,20516,biometrico,76,386,feminino,solteiro(a),16 anos,ensino medio incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,70,662,masculino,solteiro(a),60 a 64 anos,ensino medio completo,1,0,0,0
2022,PB,2507507,20516,biometrico,70,601,masculino,solteiro(a),19 anos,ensino medio incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,64,75,feminino,solteiro(a),19 anos,ensino medio incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,1,174,masculino,solteiro(a),17 anos,ensino medio incompleto,2,0,0,0
2022,PB,2507507,20516,biometrico,64,58,feminino,solteiro(a),20 anos,ensino superior incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,76,352,feminino,solteiro(a),20 anos,ensino medio completo,2,0,0,0
2022,PB,2507507,20516,biometrico,76,395,feminino,solteiro(a),16 anos,ensino medio incompleto,7,0,1,0
2022,PB,2507507,20516,biometrico,70,534,feminino,solteiro(a),16 anos,ensino fundamental completo,1,0,0,0
2022,PB,2507507,20516,biometrico,76,56,masculino,solteiro(a),17 anos,ensino medio completo,1,0,0,0
2022,PB,2507507,20516,biometrico,76,56,masculino,casado(a),50 a 54 anos,ensino superior incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,77,293,masculino,solteiro(a),18 anos,ensino medio completo,1,0,0,0
2022,PB,2507507,20516,biometrico,64,162,feminino,solteiro(a),18 anos,ensino medio incompleto,3,0,0,0
2022,PB,2507507,20516,biometrico,64,158,masculino,solteiro(a),20 anos,ensino fundamental incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,77,132,feminino,solteiro(a),21 a 24 anos,ensino fundamental incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,70,665,feminino,solteiro(a),16 anos,ensino fundamental completo,1,0,0,0
2022,PB,2507507,20516,biometrico,64,301,masculino,solteiro(a),17 anos,ensino medio incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,76,262,masculino,solteiro(a),30 a 34 anos,ensino fundamental incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,64,373,masculino,solteiro(a),16 anos,ensino medio incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,77,281,masculino,solteiro(a),16 anos,ensino medio incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,1,97,feminino,solteiro(a),19 anos,ensino medio incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,77,396,feminino,solteiro(a),20 anos,ensino superior incompleto,2,0,0,0
2022,PB,2507507,20516,biometrico,76,375,feminino,solteiro(a),19 anos,ensino fundamental incompleto,2,0,0,0
2022,PB,2507507,20516,biometrico,70,597,masculino,solteiro(a),19 anos,ensino medio incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,1,34,feminino,solteiro(a),16 anos,ensino medio incompleto,3,0,0,0
2022,PB,2507507,20516,biometrico,64,284,masculino,solteiro(a),20 anos,ensino medio completo,2,0,0,0
2022,PB,2507507,20516,biometrico,70,668,feminino,solteiro(a),18 anos,ensino medio completo,6,0,0,0
2022,PB,2507507,20516,biometrico,64,89,feminino,solteiro(a),16 anos,ensino fundamental completo,1,0,0,0
2022,PB,2507507,20516,biometrico,64,172,masculino,solteiro(a),19 anos,ensino medio incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,64,301,feminino,solteiro(a),19 anos,ensino medio completo,1,0,0,0
2022,PB,2507507,20516,biometrico,76,386,masculino,solteiro(a),17 anos,ensino medio incompleto,4,0,0,0
2022,PB,2507507,20516,biometrico,1,199,feminino,solteiro(a),18 anos,ensino medio completo,2,0,0,0
2022,PB,2507507,20516,biometrico,77,296,feminino,casado(a),19 anos,ensino medio incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,77,393,feminino,solteiro(a),50 a 54 anos,ensino medio incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,77,396,masculino,casado(a),45 a 49 anos,ensino medio incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,1,28,masculino,solteiro(a),18 anos,ensino fundamental incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,1,38,masculino,solteiro(a),20 anos,ensino fundamental incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,76,53,feminino,solteiro(a),19 anos,ensino superior incompleto,2,0,0,0
2022,PB,2507507,20516,biometrico,76,323,masculino,casado(a),80 a 84 anos,ensino superior completo,1,0,1,0
2022,PB,2507507,20516,biometrico,76,160,masculino,solteiro(a),40 a 44 anos,le e escreve,1,0,0,0
2022,PB,2507507,20516,biometrico,70,169,feminino,solteiro(a),18 anos,ensino medio incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,76,19,masculino,solteiro(a),18 anos,ensino medio completo,1,0,0,0
2022,PB,2507507,20516,biometrico,1,322,feminino,solteiro(a),16 anos,ensino fundamental completo,1,0,0,0
2022,PB,2507507,20516,biometrico,70,377,masculino,solteiro(a),18 anos,ensino medio incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,76,394,feminino,solteiro(a),16 anos,ensino medio incompleto,9,0,0,0
2022,PB,2507507,20516,biometrico,77,159,feminino,solteiro(a),20 anos,ensino medio completo,1,0,0,0
2022,PB,2507507,20516,biometrico,1,37,feminino,solteiro(a),17 anos,ensino medio incompleto,2,0,0,0
2022,PB,2507507,20516,biometrico,77,296,masculino,solteiro(a),18 anos,ensino medio completo,1,0,0,0
2022,PB,2507507,20516,biometrico,1,231,masculino,solteiro(a),16 anos,ensino medio incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,1,129,masculino,casado(a),65 a 69 anos,ensino fundamental completo,1,0,1,0
2022,PB,2507507,20516,biometrico,77,301,feminino,solteiro(a),17 anos,ensino medio completo,1,0,0,0
2022,PB,2507507,20516,biometrico,70,304,feminino,solteiro(a),19 anos,ensino superior incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,70,360,feminino,solteiro(a),20 anos,ensino medio completo,1,0,0,0
2022,PB,2507507,20516,biometrico,1,148,feminino,solteiro(a),40 a 44 anos,ensino medio incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,77,395,feminino,solteiro(a),17 anos,ensino medio incompleto,8,0,0,0
2022,PB,2507507,20516,biometrico,77,295,feminino,solteiro(a),18 anos,ensino medio incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,1,206,feminino,solteiro(a),35 a 39 anos,ensino medio incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,70,514,masculino,solteiro(a),19 anos,ensino medio completo,1,0,0,0
2022,PB,2507507,20516,biometrico,1,37,masculino,solteiro(a),21 a 24 anos,ensino medio completo,1,0,0,0
2022,PB,2507507,20516,biometrico,1,37,masculino,solteiro(a),21 a 24 anos,ensino fundamental incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,1,37,masculino,solteiro(a),20 anos,ensino medio completo,3,0,0,0
2022,PB,2507507,20516,biometrico,76,375,masculino,solteiro(a),19 anos,ensino medio incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,77,390,masculino,solteiro(a),19 anos,ensino fundamental completo,3,0,0,0
2022,PB,2507507,20516,biometrico,77,295,feminino,solteiro(a),17 anos,ensino medio incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,70,609,masculino,solteiro(a),20 anos,ensino medio completo,1,0,0,0
2022,PB,2507507,20516,biometrico,76,384,feminino,casado(a),35 a 39 anos,ensino medio completo,2,0,0,0
2022,PB,2507507,20516,biometrico,64,336,feminino,solteiro(a),20 anos,ensino medio incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,77,238,masculino,solteiro(a),17 anos,ensino medio incompleto,3,0,0,0
2022,PB,2507507,20516,biometrico,77,163,feminino,solteiro(a),18 anos,ensino medio incompleto,2,0,0,0
2022,PB,2507507,20516,biometrico,76,390,feminino,solteiro(a),45 a 49 anos,ensino fundamental incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,76,401,feminino,solteiro(a),17 anos,ensino superior incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,64,474,feminino,casado(a),50 a 54 anos,ensino fundamental incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,70,445,masculino,solteiro(a),18 anos,ensino medio incompleto,3,0,0,0
2022,PB,2507507,20516,biometrico,76,16,masculino,solteiro(a),20 anos,ensino fundamental incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,77,402,feminino,solteiro(a),18 anos,ensino superior incompleto,2,0,0,0
2022,PB,2507507,20516,biometrico,1,36,feminino,solteiro(a),18 anos,ensino medio incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,1,37,feminino,solteiro(a),16 anos,ensino medio incompleto,2,0,0,0
2022,PB,2507507,20516,biometrico,77,395,masculino,solteiro(a),17 anos,ensino fundamental incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,76,5,masculino,solteiro(a),19 anos,ensino superior incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,70,466,masculino,casado(a),50 a 54 anos,le e escreve,1,0,0,0
2022,PB,2507507,20516,biometrico,70,663,masculino,solteiro(a),50 a 54 anos,analfabeto,1,0,1,0
2022,PB,2507507,20516,biometrico,70,443,masculino,solteiro(a),18 anos,ensino medio completo,1,0,0,0
2022,PB,2507507,20516,biometrico,77,394,feminino,solteiro(a),17 anos,ensino fundamental completo,1,0,0,0
2022,PB,2507507,20516,biometrico,77,396,masculino,casado(a),70 a 74 anos,ensino fundamental incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,1,270,masculino,solteiro(a),19 anos,ensino superior incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,77,294,feminino,solteiro(a),17 anos,ensino medio incompleto,2,0,0,0
2022,PB,2507507,20516,biometrico,77,294,feminino,solteiro(a),17 anos,ensino fundamental incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,70,515,masculino,solteiro(a),19 anos,ensino medio completo,1,0,0,0
2022,PB,2507507,20516,biometrico,1,136,feminino,solteiro(a),19 anos,ensino fundamental incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,64,387,masculino,solteiro(a),18 anos,ensino medio completo,1,0,0,0
2022,PB,2507507,20516,biometrico,77,294,masculino,solteiro(a),35 a 39 anos,ensino fundamental incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,64,475,feminino,casado(a),40 a 44 anos,ensino fundamental incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,64,356,masculino,casado(a),55 a 59 anos,ensino fundamental incompleto,1,0,1,0
2022,PB,2507507,20516,biometrico,1,33,feminino,solteiro(a),19 anos,ensino medio incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,64,258,masculino,solteiro(a),16 anos,ensino medio incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,1,152,masculino,solteiro(a),21 a 24 anos,ensino fundamental completo,1,0,0,0
2022,PB,2507507,20516,biometrico,70,167,masculino,solteiro(a),19 anos,ensino medio completo,2,0,0,0
2022,PB,2507507,20516,biometrico,70,519,feminino,solteiro(a),16 anos,ensino medio incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,70,590,masculino,solteiro(a),18 anos,ensino medio incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,77,382,feminino,solteiro(a),25 a 29 anos,ensino fundamental incompleto,2,0,0,0
2022,PB,2507507,20516,biometrico,77,102,masculino,solteiro(a),20 anos,analfabeto,1,0,0,0
2022,PB,2507507,20516,biometrico,76,396,feminino,solteiro(a),19 anos,ensino medio incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,1,321,masculino,solteiro(a),19 anos,ensino medio incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,77,294,masculino,solteiro(a),18 anos,ensino medio completo,2,0,0,0
2022,PB,2507507,20516,biometrico,77,293,feminino,viuvo(a),80 a 84 anos,ensino fundamental incompleto,1,0,1,0
2022,PB,2507507,20516,biometrico,76,406,masculino,solteiro(a),18 anos,ensino superior completo,1,0,0,0
2022,PB,2507507,20516,biometrico,77,161,feminino,solteiro(a),20 anos,ensino superior incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,77,388,feminino,solteiro(a),20 anos,ensino medio completo,7,0,0,0
2022,PB,2507507,20516,biometrico,77,315,feminino,casado(a),20 anos,ensino medio completo,1,0,0,0
2022,PB,2507507,20516,biometrico,76,135,masculino,solteiro(a),20 anos,ensino medio completo,1,0,0,0
2022,PB,2507507,20516,biometrico,1,331,feminino,solteiro(a),16 anos,ensino medio incompleto,2,0,0,0
2022,PB,2507507,20516,biometrico,70,591,masculino,solteiro(a),20 anos,ensino fundamental incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,1,35,masculino,solteiro(a),20 anos,ensino medio completo,1,0,0,0
2022,PB,2507507,20516,biometrico,1,35,masculino,solteiro(a),16 anos,ensino medio incompleto,2,0,0,0
2022,PB,2507507,20516,biometrico,77,297,feminino,solteiro(a),18 anos,ensino medio completo,1,0,0,0
2022,PB,2507507,20516,biometrico,70,578,masculino,solteiro(a),17 anos,ensino fundamental completo,1,0,0,0
2022,PB,2507507,20516,biometrico,70,554,feminino,solteiro(a),18 anos,ensino medio incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,77,293,feminino,solteiro(a),18 anos,ensino medio completo,3,0,0,0
2022,PB,2507507,20516,biometrico,77,386,feminino,solteiro(a),19 anos,ensino medio incompleto,13,0,0,0
2022,PB,2507507,20516,biometrico,64,422,masculino,solteiro(a),19 anos,ensino superior incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,77,94,feminino,solteiro(a),19 anos,ensino medio incompleto,4,0,0,0
2022,PB,2507507,20516,biometrico,1,206,masculino,solteiro(a),17 anos,ensino medio incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,76,225,feminino,solteiro(a),18 anos,ensino medio completo,3,0,0,0
2022,PB,2507507,20516,biometrico,76,392,masculino,solteiro(a),16 anos,ensino medio incompleto,5,0,0,0
2022,PB,2507507,20516,biometrico,77,403,masculino,solteiro(a),18 anos,ensino medio completo,5,0,0,0
2022,PB,2507507,20516,biometrico,76,387,feminino,solteiro(a),18 anos,ensino medio completo,13,0,0,0
2022,PB,2507507,20516,biometrico,70,363,feminino,solteiro(a),18 anos,ensino medio completo,1,0,0,0
2022,PB,2507507,20516,biometrico,1,56,feminino,solteiro(a),18 anos,ensino medio completo,4,0,0,0
2022,PB,2507507,20516,biometrico,1,169,feminino,solteiro(a),16 anos,ensino medio incompleto,2,0,0,0
2022,PB,2507507,20516,biometrico,1,34,feminino,solteiro(a),21 a 24 anos,le e escreve,1,0,0,0
2022,PB,2507507,20516,biometrico,1,88,masculino,solteiro(a),19 anos,ensino superior incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,77,293,masculino,solteiro(a),20 anos,ensino superior incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,70,507,feminino,solteiro(a),18 anos,ensino medio incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,1,40,feminino,solteiro(a),17 anos,ensino medio incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,76,300,masculino,solteiro(a),20 anos,ensino fundamental incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,76,330,masculino,solteiro(a),18 anos,ensino medio incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,70,169,masculino,solteiro(a),20 anos,ensino medio completo,2,0,0,0
2022,PB,2507507,20516,biometrico,77,315,feminino,solteiro(a),18 anos,ensino medio completo,5,0,0,0
2022,PB,2507507,20516,biometrico,64,160,feminino,solteiro(a),20 anos,ensino medio completo,1,0,0,0
2022,PB,2507507,20516,biometrico,76,16,feminino,solteiro(a),18 anos,ensino medio incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,64,133,masculino,solteiro(a),20 anos,ensino medio incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,1,270,feminino,solteiro(a),19 anos,ensino medio incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,77,142,feminino,solteiro(a),25 a 29 anos,ensino medio completo,1,0,0,0
2022,PB,2507507,20516,biometrico,1,332,masculino,solteiro(a),18 anos,ensino superior incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,70,510,feminino,solteiro(a),16 anos,ensino medio incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,64,55,masculino,casado(a),21 a 24 anos,ensino medio completo,1,0,0,0
2022,PB,2507507,20516,biometrico,1,34,feminino,solteiro(a),18 anos,ensino medio incompleto,2,0,0,0
2022,PB,2507507,20516,biometrico,1,34,feminino,solteiro(a),17 anos,ensino medio incompleto,3,0,0,0
2022,PB,2507507,20516,biometrico,1,147,masculino,solteiro(a),18 anos,ensino medio incompleto,2,0,0,0
2022,PB,2507507,20516,biometrico,77,17,feminino,solteiro(a),21 a 24 anos,ensino medio incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,64,78,masculino,solteiro(a),16 anos,ensino medio incompleto,2,0,0,0
2022,PB,2507507,20516,biometrico,77,292,feminino,solteiro(a),20 anos,ensino medio incompleto,2,0,0,0
2022,PB,2507507,20516,biometrico,1,145,feminino,solteiro(a),18 anos,ensino fundamental completo,1,0,0,0
2022,PB,2507507,20516,biometrico,70,483,masculino,solteiro(a),18 anos,ensino fundamental incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,64,151,masculino,solteiro(a),17 anos,ensino medio incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,76,401,masculino,casado(a),75 a 79 anos,ensino superior completo,1,0,0,0
2022,PB,2507507,20516,biometrico,1,34,masculino,solteiro(a),18 anos,ensino medio incompleto,2,0,0,0
2022,PB,2507507,20516,biometrico,76,325,feminino,solteiro(a),18 anos,ensino fundamental incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,77,292,masculino,solteiro(a),21 a 24 anos,ensino fundamental incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,77,292,masculino,solteiro(a),20 anos,ensino medio incompleto,2,0,0,0
2022,PB,2507507,20516,biometrico,77,292,masculino,solteiro(a),18 anos,analfabeto,1,0,0,0
2022,PB,2507507,20516,biometrico,77,91,feminino,solteiro(a),20 anos,ensino medio completo,2,0,0,0
2022,PB,2507507,20516,biometrico,77,78,masculino,solteiro(a),16 anos,ensino medio incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,76,314,feminino,casado(a),50 a 54 anos,ensino superior incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,70,519,feminino,solteiro(a),19 anos,ensino fundamental incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,70,146,masculino,divorciado(a),45 a 49 anos,ensino medio completo,1,0,0,0
2022,PB,2507507,20516,biometrico,1,169,masculino,solteiro(a),19 anos,ensino superior incompleto,2,0,0,0
2022,PB,2507507,20516,biometrico,77,317,feminino,solteiro(a),19 anos,ensino fundamental incompleto,2,0,0,0
2022,PB,2507507,20516,biometrico,70,657,masculino,solteiro(a),18 anos,ensino medio incompleto,4,0,0,0
2022,PB,2507507,20516,biometrico,1,33,feminino,solteiro(a),19 anos,ensino fundamental incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,77,293,feminino,solteiro(a),16 anos,ensino fundamental completo,1,0,0,0
2022,PB,2507507,20516,biometrico,70,374,masculino,solteiro(a),17 anos,ensino medio incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,70,549,feminino,solteiro(a),20 anos,ensino medio completo,1,0,0,0
2022,PB,2507507,20516,biometrico,70,127,feminino,solteiro(a),18 anos,ensino medio completo,3,0,0,0
2022,PB,2507507,20516,biometrico,77,156,masculino,solteiro(a),20 anos,ensino medio completo,1,0,0,0
2022,PB,2507507,20516,biometrico,76,361,feminino,solteiro(a),18 anos,ensino medio completo,1,0,0,0
