id,turno,regiao,estado,municipio,zona,local,secao,vPresA22,vPresB13,vPresNulo,vPresBranco,vGovA,vGovB,vGovNulo,vGovBranco,qEleitAptos,qComparecimento,qEleitLibCodigo,qEleitBiometrico,modelUrna,jaVotou,arquivoBU,dataHoraAbertura,dataHoraEncerramento
595028,2,NE,PB,20516,70,1929,524,161,159,10,7,180,135,16,6,384,337,18,330,UE2020,1,o00407-2051600700524.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:22.000000
595029,2,NE,PB,20516,70,1953,580,153,156,10,3,166,126,22,8,392,322,6,312,UE2020,,o00407-2051600700580.bu,2022-10-30 08:00:01.000000,2022-10-30 17:02:37.000000
595030,2,NE,PB,20516,70,1350,411,157,171,15,5,198,128,16,6,393,348,8,331,UE2020,,o00407-2051600700411.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:33.000000
595031,2,NE,PB,20516,70,1929,151,164,165,15,9,192,125,22,10,397,353,15,340,UE2020,,o00407-2051600700151.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:48.000000
595032,2,NE,PB,20516,70,1414,144,145,162,20,1,176,121,26,5,382,328,22,307,UE2020,1,o00407-2051600700144.bu,2022-10-30 08:00:01.000000,2022-10-30 17:02:19.000000
595033,2,NE,PB,20516,70,1830,346,121,133,12,6,152,102,14,4,324,272,6,248,UE2020,,o00407-2051600700346.bu,2022-10-30 08:00:01.000000,2022-10-30 17:03:34.000000
595034,2,NE,PB,20516,70,1538,609,162,159,24,8,205,103,30,12,400,353,16,333,UE2020,,o00407-2051600700609.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:17.000000
595035,2,NE,PB,20516,70,1970,544,163,149,17,3,190,110,25,7,390,332,19,325,UE2020,,o00407-2051600700544.bu,2022-10-30 08:00:01.000000,2022-10-30 17:02:55.000000
595036,2,NE,PB,20516,70,1414,148,171,146,10,6,190,122,17,4,382,333,22,320,UE2020,,o00407-2051600700148.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:19.000000
595037,2,NE,PB,20516,70,1856,461,180,143,20,1,195,116,29,4,387,344,9,331,UE2020,,o00407-2051600700461.bu,2022-10-30 08:00:01.000000,2022-10-30 17:03:05.000000
595038,2,NE,PB,20516,70,1503,204,162,156,12,7,195,102,28,12,399,337,21,329,UE2020,,o00407-2051600700204.bu,2022-10-30 08:00:01.000000,2022-10-30 17:03:13.000000
595039,2,NE,PB,20516,70,1775,412,193,131,14,3,218,103,16,4,393,341,7,330,UE2020,,o00407-2051600700412.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:45.000000
595040,2,NE,PB,20516,70,1848,413,172,167,9,5,196,137,14,6,386,353,9,345,UE2020,,o00407-2051600700413.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:57.000000
595041,2,NE,PB,20516,70,1953,529,167,140,15,3,200,97,17,11,389,325,11,316,UE2020,,o00407-2051600700529.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:11.000000
595042,2,NE,PB,20516,70,1953,465,153,148,19,6,190,94,33,9,387,326,17,310,UE2020,,o00407-2051600700465.bu,2022-10-30 08:01:24.000000,2022-10-30 17:01:23.000000
595043,2,NE,PB,20516,70,1988,628,150,170,6,5,181,125,14,11,408,331,9,298,UE2020,,o00407-2051600700628.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:22.000000
595044,2,NE,PB,20516,70,1503,526,158,167,16,6,195,124,21,6,401,347,6,336,UE2020,,o00407-2051600700526.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:31.000000
595045,2,NE,PB,20516,70,1350,437,178,155,5,1,174,144,12,9,391,339,9,326,UE2020,,o00407-2051600700437.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:04.000000
595046,2,NE,PB,20516,70,1406,548,152,168,18,5,183,131,22,7,379,343,23,330,UE2020,,o00407-2051600700548.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:10.000000
595047,2,NE,PB,20516,70,1457,561,155,177,18,3,168,151,29,4,395,353,15,344,UE2020,,o00407-2051600700561.bu,2022-10-30 08:00:01.000000,2022-10-30 17:02:37.000000
595048,2,NE,PB,20516,70,2097,657,170,128,12,4,205,84,13,12,387,314,3,196,UE2020,,o00407-2051600700657.bu,2022-10-30 08:00:01.000000,2022-10-30 17:05:52.000000
595049,2,NE,PB,20516,70,1503,206,176,158,15,4,196,130,20,3,401,353,17,341,UE2020,,o00407-2051600700206.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:38.000000
595050,2,NE,PB,20516,70,1775,566,177,143,16,4,192,117,21,10,393,340,19,329,UE2020,,o00407-2051600700566.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:03.000000
595051,2,NE,PB,20516,70,1449,533,168,150,16,6,192,116,25,7,394,340,6,325,UE2020,,o00407-2051600700533.bu,2022-10-30 08:00:01.000000,2022-10-30 17:03:06.000000
595052,2,NE,PB,20516,70,1791,426,147,142,8,2,174,96,22,7,335,299,13,299,UE2020,,o00407-2051600700426.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:27.000000
595053,2,NE,PB,20516,70,1910,519,179,148,12,3,191,119,24,8,394,342,17,326,UE2020,,o00407-2051600700519.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:17.000000
595054,2,NE,PB,20516,70,1953,516,175,145,10,5,200,103,18,14,387,335,5,327,UE2020,,o00407-2051600700516.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:10.000000
595055,2,NE,PB,20516,70,1953,477,178,143,22,5,205,113,22,8,389,348,9,338,UE2020,,o00407-2051600700477.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:32.000000
595056,2,NE,PB,20516,70,1775,300,167,151,19,4,197,110,25,9,390,341,11,333,UE2020,1,o00407-2051600700300.bu,2022-10-30 08:11:20.000000,2022-10-30 17:01:54.000000
595057,2,NE,PB,20516,70,2089,664,126,198,16,2,174,133,28,7,397,342,6,187,UE2020,,o00407-2051600700664.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:08.000000
595058,2,NE,PB,20516,70,1996,535,144,161,14,6,172,125,19,9,389,325,16,311,UE2020,,o00407-2051600700535.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:03.000000
595059,2,NE,PB,20516,70,1910,447,155,170,9,2,182,126,21,7,392,336,8,316,UE2020,,o00407-2051600700447.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:05.000000
595060,2,NE,PB,20516,70,1937,421,148,172,17,3,182,133,21,3,380,340,7,298,UE2020,,o00407-2051600700421.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:42.000000
595061,2,NE,PB,20516,70,1988,586,164,169,11,4,203,119,18,8,393,348,6,328,UE2020,,o00407-2051600700586.bu,2022-10-30 08:00:55.000000,2022-10-30 17:02:01.000000
595062,2,NE,PB,20516,70,2054,646,154,141,17,6,177,113,19,9,388,318,9,310,UE2020,,o00407-2051600700646.bu,2022-10-30 08:00:01.000000,2022-10-30 17:03:26.000000
595063,2,NE,PB,20516,70,1406,139,140,165,13,4,187,108,22,5,378,322,21,309,UE2020,,o00407-2051600700139.bu,2022-10-30 08:02:32.000000,2022-10-30 17:01:29.000000
595064,2,NE,PB,20516,70,1414,146,158,150,18,5,186,106,28,11,382,331,17,314,UE2020,,o00407-2051600700146.bu,2022-10-30 08:00:01.000000,2022-10-30 17:03:47.000000
595065,2,NE,PB,20516,70,1430,160,146,125,19,5,165,103,24,3,347,295,38,295,UE2020,,o00407-2051600700160.bu,2022-10-30 08:00:01.000000,2022-10-30 17:02:11.000000
595066,2,NE,PB,20516,70,1848,525,167,165,14,5,177,142,28,4,393,351,25,342,UE2020,,o00407-2051600700525.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:41.000000
595067,2,NE,PB,20516,70,1449,398,166,167,22,5,200,121,30,7,397,360,9,349,UE2020,,o00407-2051600700398.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:44.000000
595068,2,NE,PB,20516,70,1430,164,143,126,21,3,149,111,29,4,347,293,24,293,UE2020,,o00407-2051600700164.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:04.000000
595069,2,NE,PB,20516,70,1422,154,157,146,11,5,175,114,21,9,362,319,14,303,UE2020,,o00407-2051600700154.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:41.000000
595070,2,NE,PB,20516,70,1910,467,143,166,22,2,178,117,27,11,393,333,13,322,UE2020,,o00407-2051600700467.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:07.000000
595071,2,NE,PB,20516,70,2054,589,165,159,20,5,179,133,31,6,391,349,8,339,UE2020,1,o00407-2051600700589.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:07.000000
595072,2,NE,PB,20516,70,1406,136,164,149,14,4,183,118,23,7,381,331,11,315,UE2020,,o00407-2051600700136.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:43.000000
595073,2,NE,PB,20516,70,1910,452,150,170,16,1,175,129,27,6,393,337,15,324,UE2020,1,o00407-2051600700452.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:07.000000
595074,2,NE,PB,20516,70,1996,534,138,180,14,2,172,137,19,6,391,334,8,230,UE2020,1,o00407-2051600700534.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:49.000000
595075,2,NE,PB,20516,70,1511,211,183,165,19,2,218,108,35,8,445,369,31,369,UE2020,,o00407-2051600700211.bu,2022-10-30 08:00:01.000000,2022-10-30 17:04:22.000000
595076,2,NE,PB,20516,70,1414,509,158,153,17,5,191,111,24,7,383,333,9,316,UE2020,,o00407-2051600700509.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:39.000000
595077,2,NE,PB,20516,70,1970,499,185,139,8,8,200,112,19,9,394,340,10,333,UE2020,,o00407-2051600700499.bu,2022-10-30 08:00:01.000000,2022-10-30 17:05:03.000000
595078,2,NE,PB,20516,70,1848,431,153,163,14,8,185,123,20,10,389,338,12,334,UE2020,,o00407-2051600700431.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:26.000000
595079,2,NE,PB,20516,70,1970,496,172,164,18,2,215,115,18,8,410,356,21,345,UE2020,,o00407-2051600700496.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:45.000000
595080,2,NE,PB,20516,70,1457,175,151,160,19,5,154,150,23,6,399,335,11,320,UE2020,,o00407-2051600700175.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:35.000000
595081,2,NE,PB,20516,70,1457,363,171,166,10,2,198,127,18,1,399,349,9,338,UE2020,,o00407-2051600700363.bu,2022-10-30 08:00:01.000000,2022-10-30 17:04:22.000000
595082,2,NE,PB,20516,70,1970,598,172,145,18,5,210,99,25,6,390,340,10,333,UE2020,,o00407-2051600700598.bu,2022-10-30 08:00:01.000000,2022-10-30 17:02:23.000000
595083,2,NE,PB,20516,70,1988,656,160,171,8,5,183,139,10,12,396,344,16,319,UE2020,,o00407-2051600700656.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:25.000000
595084,2,NE,PB,20516,70,1783,310,167,159,20,8,201,112,30,11,397,354,18,342,UE2020,,o00407-2051600700310.bu,2022-10-30 08:01:07.000000,2022-10-30 17:05:02.000000
595085,2,NE,PB,20516,70,1503,202,185,145,12,6,196,117,25,9,400,348,13,337,UE2020,,o00407-2051600700202.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:25.000000
595086,2,NE,PB,20516,70,2054,623,149,130,13,4,159,101,26,10,381,296,9,288,UE2020,,o00407-2051600700623.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:02.000000
595087,2,NE,PB,20516,70,1406,140,151,161,13,4,178,129,21,1,377,329,23,314,UE2020,,o00407-2051600700140.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:18.000000
595088,2,NE,PB,20516,70,1953,568,153,162,11,9,181,121,22,11,386,335,19,318,UE2020,,o00407-2051600700568.bu,2022-10-30 08:00:01.000000,2022-10-30 17:03:01.000000
595089,2,NE,PB,20516,70,1821,563,156,164,20,5,185,118,33,9,396,345,14,332,UE2020,,o00407-2051600700563.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:38.000000
595090,2,NE,PB,20516,70,1384,333,140,166,15,5,165,125,28,8,369,326,13,314,UE2020,,o00407-2051600700333.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:18.000000
595091,2,NE,PB,20516,70,1520,212,163,153,17,6,177,119,33,10,379,339,14,287,UE2020,,o00407-2051600700212.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:28.000000
595092,2,NE,PB,20516,70,1970,478,179,136,10,6,190,116,14,11,385,331,11,328,UE2020,1,o00407-2051600700478.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:12.000000
595093,2,NE,PB,20516,70,1350,360,173,162,12,1,197,124,22,5,394,348,6,337,UE2020,,o00407-2051600700360.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:00.000000
595094,2,NE,PB,20516,70,1970,661,140,195,10,4,180,144,13,12,394,349,2,149,UE2020,3,o00407-2051600700661.bu,2022-10-30 08:00:01.000000,2022-10-30 17:03:31.000000
595095,2,NE,PB,20516,70,1449,169,149,184,12,3,184,128,27,7,398,348,21,337,UE2020,,o00407-2051600700169.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:01.000000
595096,2,NE,PB,20516,70,2046,655,181,150,16,6,197,115,27,14,412,353,9,337,UE2020,,o00407-2051600700655.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:13.000000
595097,2,NE,PB,20516,70,1538,216,170,165,14,2,204,112,25,7,400,351,22,339,UE2020,,o00407-2051600700216.bu,2022-10-30 08:00:01.000000,2022-10-30 17:05:01.000000
595098,2,NE,PB,20516,70,1457,172,182,143,9,2,196,117,16,5,397,336,9,316,UE2020,1,o00407-2051600700172.bu,2022-10-30 08:01:37.000000,2022-10-30 17:00:30.000000
595099,2,NE,PB,20516,70,1937,388,174,170,7,1,187,133,14,8,390,352,15,300,UE2020,,o00407-2051600700388.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:16.000000
595100,2,NE,PB,20516,70,1902,469,121,169,16,0,171,108,21,6,382,306,11,282,UE2020,,o00407-2051600700469.bu,2022-10-30 08:00:01.000000,2022-10-30 17:07:49.000000
595101,2,NE,PB,20516,70,1783,590,161,146,25,3,190,110,29,6,392,335,17,327,UE2020,,o00407-2051600700590.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:11.000000
595102,2,NE,PB,20516,70,1848,383,167,158,14,3,188,122,26,6,400,342,9,331,UE2020,,o00407-2051600700383.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:37.000000
595103,2,NE,PB,20516,70,1910,578,163,166,15,0,181,132,27,4,395,344,22,332,UE2020,,o00407-2051600700578.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:14.000000
595104,2,NE,PB,20516,70,1503,479,184,152,10,7,212,105,23,8,401,353,4,347,UE2020,,o00407-2051600700479.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:59.000000
595105,2,NE,PB,20516,70,1996,607,152,158,15,6,184,113,24,10,392,331,23,316,UE2020,,o00407-2051600700607.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:37.000000
595106,2,NE,PB,20516,70,1937,513,148,161,16,6,179,130,16,6,380,331,6,284,UE2020,,o00407-2051600700513.bu,2022-10-30 08:00:01.000000,2022-10-30 17:02:47.000000
595107,2,NE,PB,20516,70,1538,221,154,157,19,4,177,117,28,10,400,334,19,326,UE2020,,o00407-2051600700221.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:28.000000
595108,2,NE,PB,20516,70,1775,459,176,132,20,4,199,102,19,12,388,332,11,326,UE2020,,o00407-2051600700459.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:39.000000
595109,2,NE,PB,20516,70,1546,222,136,151,8,7,160,115,23,4,340,302,19,292,UE2020,,o00407-2051600700222.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:17.000000
595110,2,NE,PB,20516,70,1406,517,154,160,12,8,188,117,21,8,379,334,12,315,UE2020,,o00407-2051600700517.bu,2022-10-30 08:00:01.000000,2022-10-30 17:03:13.000000
595111,2,NE,PB,20516,70,1856,514,161,162,15,7,196,117,23,9,392,345,11,337,UE2020,,o00407-2051600700514.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:20.000000
595112,2,NE,PB,20516,70,1406,632,156,161,9,2,192,114,15,7,381,328,7,308,UE2020,,o00407-2051600700632.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:49.000000
595113,2,NE,PB,20516,70,1406,384,160,156,15,2,186,127,16,4,381,333,14,317,UE2020,,o00407-2051600700384.bu,2022-10-30 08:00:01.000000,2022-10-30 17:07:17.000000
595114,2,NE,PB,20516,70,1821,594,140,164,21,6,184,113,26,8,389,331,14,323,UE2020,,o00407-2051600700594.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:40.000000
595115,2,NE,PB,20516,70,1350,166,153,167,19,4,199,121,19,4,393,343,21,330,UE2020,,o00407-2051600700166.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:29.000000
595116,2,NE,PB,20516,70,1775,396,178,157,8,1,196,130,14,4,389,344,7,334,UE2020,,o00407-2051600700396.bu,2022-10-30 08:00:01.000000,2022-10-30 17:04:50.000000
595117,2,NE,PB,20516,70,1520,341,171,152,8,5,192,113,24,7,381,336,13,312,UE2020,,o00407-2051600700341.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:28.000000
595118,2,NE,PB,20516,70,1520,215,158,158,20,1,182,124,27,4,380,337,28,319,UE2020,,o00407-2051600700215.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:40.000000
595119,2,NE,PB,20516,70,1910,645,151,161,14,5,182,116,21,12,393,331,10,314,UE2020,,o00407-2051600700645.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:19.000000
595120,2,NE,PB,20516,70,1422,156,161,181,14,4,181,130,23,8,394,360,11,340,UE2020,,o00407-2051600700156.bu,2022-10-30 08:00:01.000000,2022-10-30 17:02:20.000000
595121,2,NE,PB,20516,70,1953,545,164,140,10,11,191,100,20,14,391,325,17,315,UE2020,,o00407-2051600700545.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:51.000000
595122,2,NE,PB,20516,70,1783,483,167,149,23,3,202,109,25,6,393,342,20,328,UE2020,,o00407-2051600700483.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:59.000000
595123,2,NE,PB,20516,70,1449,170,144,170,15,4,157,145,24,7,392,333,13,321,UE2020,,o00407-2051600700170.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:26.000000
595124,2,NE,PB,20516,70,1511,352,206,175,15,3,238,127,25,9,449,399,24,399,UE2020,,o00407-2051600700352.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:49.000000
595125,2,NE,PB,20516,70,1988,671,92,91,7,2,113,72,4,3,228,192,5,77,UE2020,,o00407-2051600700671.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:02.000000
595126,2,NE,PB,20516,70,1520,418,179,140,22,4,215,101,23,6,379,345,7,336,UE2020,,o00407-2051600700418.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:55.000000
595127,2,NE,PB,20516,70,1775,532,158,163,20,2,186,123,22,12,390,343,5,336,UE2020,,o00407-2051600700532.bu,2022-10-30 08:00:01.000000,2022-10-30 17:07:24.000000
595128,2,NE,PB,20516,70,1970,530,167,140,13,7,189,109,22,7,380,327,14,325,UE2020,2,o00407-2051600700530.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:48.000000
595129,2,NE,PB,20516,70,1384,377,140,157,12,6,169,122,17,7,367,315,12,305,UE2020,,o00407-2051600700377.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:26.000000
595130,2,NE,PB,20516,70,2046,662,153,178,20,6,193,140,16,8,393,357,4,139,UE2020,,o00407-2051600700662.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:56.000000
595131,2,NE,PB,20516,70,1988,640,144,170,12,4,175,127,16,12,387,330,9,305,UE2020,,o00407-2051600700640.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:55.000000
595132,2,NE,PB,20516,70,1384,492,140,150,21,4,187,97,25,6,368,315,13,297,UE2020,3,o00407-2051600700492.bu,2022-10-30 08:00:01.000000,2022-10-30 17:12:55.000000
595133,2,NE,PB,20516,70,1902,404,170,160,19,4,204,110,30,9,394,353,18,330,UE2020,,o00407-2051600700404.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:09.000000
595134,2,NE,PB,20516,70,1775,454,175,143,21,5,212,102,23,7,387,344,14,333,UE2020,,o00407-2051600700454.bu,2022-10-30 08:00:01.000000,2022-10-30 17:05:37.000000
595135,2,NE,PB,20516,70,1783,400,153,170,14,6,188,141,11,3,380,343,6,331,UE2020,,o00407-2051600700400.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:54.000000
595136,2,NE,PB,20516,70,1856,562,182,142,23,4,207,105,34,5,390,351,13,342,UE2020,,o00407-2051600700562.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:46.000000
595137,2,NE,PB,20516,70,1520,391,180,151,13,4,184,129,30,5,381,348,10,325,UE2020,,o00407-2051600700391.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:21.000000
595138,2,NE,PB,20516,70,1546,226,156,123,23,3,180,95,27,3,341,305,18,291,UE2020,,o00407-2051600700226.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:23.000000
595139,2,NE,PB,20516,70,1821,410,157,161,23,4,175,136,29,5,390,345,13,335,UE2020,,o00407-2051600700410.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:49.000000
595140,2,NE,PB,20516,70,1406,138,147,165,23,1,175,125,33,3,380,336,13,323,UE2020,,o00407-2051600700138.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:44.000000
595141,2,NE,PB,20516,70,1422,288,176,160,17,4,206,105,25,7,394,357,9,345,UE2020,,o00407-2051600700288.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:24.000000
595142,2,NE,PB,20516,70,1856,415,174,161,9,5,205,116,17,11,390,349,13,344,UE2020,,o00407-2051600700415.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:03.000000
595143,2,NE,PB,20516,70,1414,143,142,165,14,4,162,131,23,9,380,325,21,312,UE2020,,o00407-2051600700143.bu,2022-10-30 08:00:01.000000,2022-10-30 17:07:09.000000
595144,2,NE,PB,20516,70,1457,446,182,139,15,5,197,109,21,10,399,341,3,325,UE2020,,o00407-2051600700446.bu,2022-10-30 08:00:01.000000,2022-10-30 17:02:06.000000
595145,2,NE,PB,20516,70,1503,207,175,151,20,3,211,103,22,10,400,349,14,336,UE2020,,o00407-2051600700207.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:41.000000
595146,2,NE,PB,20516,70,1350,359,181,152,15,4,209,118,18,7,390,352,22,336,UE2020,,o00407-2051600700359.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:14.000000
595147,2,NE,PB,20516,70,1988,564,174,148,19,3,197,119,25,3,395,344,22,327,UE2020,,o00407-2051600700564.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:39.000000
595148,2,NE,PB,20516,70,1821,527,151,152,25,4,182,113,33,4,390,332,14,319,UE2020,,o00407-2051600700527.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:21.000000
595149,2,NE,PB,20516,70,1392,131,142,154,16,4,170,120,23,3,349,316,19,314,UE2020,1,o00407-2051600700131.bu,2022-10-30 08:00:01.000000,2022-10-30 17:02:34.000000
595150,2,NE,PB,20516,70,1457,512,155,155,16,10,182,115,25,8,399,336,8,325,UE2020,,o00407-2051600700512.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:56.000000
595151,2,NE,PB,20516,70,1910,553,163,172,20,1,186,129,34,7,396,356,6,345,UE2020,,o00407-2051600700553.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:27.000000
595152,2,NE,PB,20516,70,1350,168,154,162,23,6,184,122,33,6,393,345,19,332,UE2020,,o00407-2051600700168.bu,2022-10-30 08:00:01.000000,2022-10-30 17:02:50.000000
595153,2,NE,PB,20516,70,1937,405,168,155,15,4,191,123,19,4,393,342,18,294,UE2020,,o00407-2051600700405.bu,2022-10-30 08:00:01.000000,2022-10-30 17:02:26.000000
595154,2,NE,PB,20516,70,1996,592,176,144,15,6,200,110,24,7,389,341,15,327,UE2020,2,o00407-2051600700592.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:00.000000
595155,2,NE,PB,20516,70,2011,603,171,145,9,7,188,108,26,10,395,332,7,316,UE2020,,o00407-2051600700603.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:01.000000
595156,2,NE,PB,20516,70,1414,147,156,160,16,7,179,118,30,12,382,339,14,324,UE2020,,o00407-2051600700147.bu,2022-10-30 08:00:01.000000,2022-10-30 17:05:52.000000
595157,2,NE,PB,20516,70,1783,419,187,146,21,2,209,121,23,3,388,356,7,344,UE2020,,o00407-2051600700419.bu,2022-10-30 08:00:01.000000,2022-10-30 17:02:45.000000
595158,2,NE,PB,20516,70,2054,576,155,150,15,3,179,114,25,5,388,323,16,312,UE2020,,o00407-2051600700576.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:21.000000
595159,2,NE,PB,20516,70,1449,515,156,163,15,7,175,128,33,4,396,341,17,325,UE2020,1,o00407-2051600700515.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:16.000000
595160,2,NE,PB,20516,70,1856,439,172,147,26,6,205,113,28,5,394,351,15,342,UE2020,,o00407-2051600700439.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:25.000000
595161,2,NE,PB,20516,70,2046,627,160,168,16,3,181,135,24,7,388,347,8,332,UE2020,,o00407-2051600700627.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:40.000000
595162,2,NE,PB,20516,70,1546,227,143,148,12,1,167,109,22,6,341,304,14,296,UE2020,,o00407-2051600700227.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:04.000000
595163,2,NE,PB,20516,70,2097,643,177,128,14,2,194,92,26,9,389,321,12,307,UE2020,,o00407-2051600700643.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:51.000000
595164,2,NE,PB,20516,70,1384,126,140,154,9,4,171,116,14,6,369,307,25,290,UE2020,,o00407-2051600700126.bu,2022-10-30 08:00:05.000000,2022-10-30 17:00:56.000000
595165,2,NE,PB,20516,70,1902,472,143,157,21,9,185,115,21,9,387,330,13,314,UE2020,,o00407-2051600700472.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:41.000000
595166,2,NE,PB,20516,70,1449,171,164,157,15,4,176,125,31,7,396,340,13,327,UE2020,,o00407-2051600700171.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:52.000000
595167,2,NE,PB,20516,70,1538,219,147,168,23,6,184,120,29,9,400,344,14,335,UE2020,1,o00407-2051600700219.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:18.000000
595168,2,NE,PB,20516,70,1910,600,144,160,15,3,178,116,22,6,386,322,8,310,UE2020,,o00407-2051600700600.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:45.000000
595169,2,NE,PB,20516,70,1350,393,175,148,15,4,198,115,21,8,395,342,8,334,UE2020,,o00407-2051600700393.bu,2022-10-30 08:00:01.000000,2022-10-30 17:02:57.000000
595170,2,NE,PB,20516,70,2089,642,116,169,13,1,145,125,17,12,394,299,11,291,UE2020,1,o00407-2051600700642.bu,2022-10-30 08:00:01.000000,2022-10-30 17:03:37.000000
595171,2,NE,PB,20516,70,1775,597,175,148,18,3,206,113,23,2,388,344,13,334,UE2020,1,o00407-2051600700597.bu,2022-10-30 08:00:01.000000,2022-10-30 17:02:04.000000
